id,institutionCode,collectionCode,ownerInstitutionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordID,references
27216458,CS,,,f5db692d-95c2-4532-a9e0-76a3d2bb675a,PreservedSpecimen,a1590bf8-0a5d-41e1-a896-26aebc1433e8,190759,131718,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,,,,,,,,"collectors: Jennifer Ackerfield",6019,2017-07-20,2017,7,20,201,,"20 July 2017",,"Common on open slopes.",,,,,,,,,,,,,1,,"United States",Colorado,"San Juan County",,"Top of Stony Pass, east of Silverton.",,37.79,-107.54,WGS84,,,,,,,,3856,,,,,12652ft.,,en,,"2020-01-08 00:47:20",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:a1590bf8-0a5d-41e1-a896-26aebc1433e8,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=27216458
27502912,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,adceeab4-3e2f-4b08-a4e9-582761279527,02461911,562469,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,ASTERACEAE,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,,,,,,,,"Tim Hogan; John Bregar",5745,2020-07-08,2020,7,8,190,,"8 July 2020",,"Volcanic tuff,",,,,,,,,"w/ Hymenoxys grandiflora, Phlox condensata, Chaenactis alpina, Acomastylis (Geum) rossii;",,,,,,,"United States",Colorado,HINSDALE,,"Bureau of Land Management, ca. 3 air mi. east of Engineer Pass, ridge line between Dolly Varden and Sunshine Mountains.",,,,,,"N37.988°, W107.525°, WGS 84;",,,,,,229,,,,,"12,750'",,,,"2020-10-21 15:14:23",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:fe8a170c-4dcc-4e35-a4c5-b2847467c94b,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=27502912
27603544,RMBL,,,dcc3c0d4-53b3-4be4-9de7-a6c1d63736c5,PreservedSpecimen,fab790b0-a6fd-4d58-8d72-7e0cb03f638e,RMBL0005821,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,"H.G. Barclay",1954,"Colorado Flora, W Slope (4th ed.)","verified! C.F. Williams, 2021-04-11",,,,"Barclay, Harriet G.; ""John""",s.n.,1954-07-14,1954,7,14,195,,,"Phyllaries wide, ovate, obtuse, in ~4 series. Leaves and achenes sparsely pubescent.",,,,,,,,,,Flower,,,,,,"United States",Colorado,Gunnison,,"Virginia Basin, ca. 1.5 mi. NNE of Gothic.",,38.979267,-106.975903,WGS84,850,,"C.F. Williams",,GeoLocate,,,3231,3719,,,,10600-12200ft,,,willcha2,"2021-04-28 06:59:55",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:fab790b0-a6fd-4d58-8d72-7e0cb03f638e,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=27603544
27604864,RMBL,,,dcc3c0d4-53b3-4be4-9de7-a6c1d63736c5,PreservedSpecimen,57163ed6-d66c-4a69-8511-f0eced3d5338,RMBL0005825,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,"C.F. Williams",2021-04-13,"Colorado Flora, W Slope (4th ed.)",,,,,"Barclay, Harriet G.",s.n.,1954-07-27,1954,7,27,208,,,"Basal leaves thickend/succulent, ~glabrous (a few hairs on petioles). Phyllaries broadly ovate-triangular. Achenes sparsely pubescent.","Loose rocks.",,,,,,,,,Flower,,,,,,"United States",Colorado,Gunnison,,"North Pole Basin, Below Galena and Treasury Mountains, ca. 7 airmiles NW of Gothic.",,39.024859,-107.084862,WGS84,1405,,"C.F. Williams",,GeoLocate,,"entire length of basin.",3292,3719,,,,10800-12200ft,,,willcha2,"2021-04-28 07:11:53",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:57163ed6-d66c-4a69-8511-f0eced3d5338,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=27604864
28164972,FLD,,,815eb8f4-831d-40e7-82dc-a2b5699b04ee,PreservedSpecimen,bc1f89b2-ce08-4794-a600-270296820696,FLD0015184,015343,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,,,,,,,,"Ross McCauley; Ken Heil",1516,2021-08-09,2021,8,9,221,,,,"Rocky volcanic soil on NE-facing slope.",,,,,,,,"Trifolium nanum, Trifolium attenuatum, Polemonium viscosum, Rhodiola integrifolia, Geum rossii var. turbinatum, Artemisia, Erigeron compositus",Flower,,,,,,"United States",Colorado,"San Juan",,"Rio Grande National Forest. Just north of the saddle between the NW slope of Sheep Mountain and the flat ridge running north-northwest toward the continental divide.",,37.789804,-107.523789,WGS84,3,"13S 0277769E 4185494N",,,,,,3927,,,,,,,,rmccauley,"2021-11-30 12:58:00",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:bc1f89b2-ce08-4794-a600-270296820696,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=28164972
28165452,SJNM,,,c8f35b21-bd08-49a4-97a8-4328d4a0e1d9,PreservedSpecimen,cdc0f9ad-9dd3-4be8-9c57-beb5b115ab9c,,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,"Kenneth D. Heil",,,,,,,"Heil, Kenneth D.; McCauley, Ross",37140,2021-08-09,2021,8,9,221,,,"Ray flowers white","Alpine Community. Northeast facing; Slope of volcanic ash",,,,,,,,"Trifolium nanum, Trifolium attenuatum, Polemonium viscosum, Rhodiola integrifolia, Geum rossii var. turbinatum, Artemisia, Erigeron compositus",,,,,,,"United States",Colorado,"San Juan",,"Rio Grande National Forest. Just north of the saddle between the NW slope of Sheep Mountain and the flat ridge running north-northwest toward the continental divide.",,37.789804,-107.523789,WGS84,3,,,,,,,3927,,,,,,,,kendelheil@gmail.com,"2021-08-11 14:58:53",http://creativecommons.org/licenses/by-nc/3.0/,"San Juan College",,urn:uuid:cdc0f9ad-9dd3-4be8-9c57-beb5b115ab9c,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=28165452
28464772,FLD,,,815eb8f4-831d-40e7-82dc-a2b5699b04ee,PreservedSpecimen,75aa0354-5d11-4068-b2fc-1422141fe23b,,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,"Ken Heil",,,,,,,"Heil, Kenneth D.; Marilyn Heil",36887,2020-07-02,,,,,,,"Ray flowers lavender","Krummholz with scattered spruce and fir.; Leadville limestone",,,,,,,,"Picea engelmannii, Abies arizonica, Ivesia gordanii, Castilleja occidentalis, Townsendia rothrockii, Erigeron, Geum aleppicum, Eremogone fendleri, Androsace septentrionalis.",,,,,,,"United States",Colorado,"La Plata",,"San Juan National Forest. Lime Ridge. Ca 21 air miles north/northeast of Durango. Ca 1 mile north of trailhead.",,37.534934,-107.674367,,1100,,"K. Heil",,,,"Determined by decimal degrees",3548,,,,,"11640 ft.",,,rmccauley,"2021-11-05 10:05:19",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:75aa0354-5d11-4068-b2fc-1422141fe23b,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=28464772
28470396,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,241d74f1-677c-454e-94b7-70d9d0755fbf,KHD00074227,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,,,,,,,,"Tim Hogan; John Bregar",5745,2020-07-08,2020,7,8,190,,,"Herbarium COLO (Boulder) #562469 Flora of Colorado, USA","Volcanic tuff,",,,,,,,,"w/Hymenoxys grandiflora, Phlox condensata, Chaenactis alpina, Townsendia rothrockii, Acomastylis (Geum) rossii",,,,,,,USA,CO,Hinsdale,,"Bureau of Land Management, ca. 3 air mi. east of Engineer Pass, ridge line between Dolly Varden and Sunshine Mountains.",,37.988,107.525,WGS84,,"N37.988°, W107.525°, WGS 84;",,,,,,186,,,,,"12,750",,,maryshimp,"2022-01-31 11:33:06",http://creativecommons.org/publicdomain/zero/1.0/,"Public Domain","Public Domain",urn:uuid:241d74f1-677c-454e-94b7-70d9d0755fbf,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=28470396
28837972,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,c8a93bc6-6db4-4fe7-b021-1c201ba9fb19,,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,"Alexandra Seglias",8/16/2021,,,,,,"Alexandra Seglias; Emily Griffoul; Scout Seglias",AS97,2021-08-16,2021,8,16,228,,8/16/2021,"Tissue sample collected.; Basal rosette with spatulate, fleshy leaves; surfaces smooth or lightly covered in short, appressed hairs; flowers sessile or on short stalks; ray flowers pale lavender; involucre bracts often pinkish.","alpine tundra. Slope in degrees: 30. Slope aspect: N. Soil description: rocky. Terrain: rocky slope.",,,,"Permit: USFS_Pike-SanIsabelNF_Seglias_2021",,,,"Carex; Astragalus; Cirsium; Achillea millefolium; Senecio cassulus; Senecio implectans; Potentilla diversifolia",flower,,,,,,"United States of America",Colorado,Park,,"Take Black Powder Pass trail northwest from Boreas Pass parking area to saddle near summit. Population is found to the west beneath scree field.",,39.423292,-105.954986,WGS84,,,,,,,,3713,,,,,12183,,,,"2021-12-09 14:36:05",http://creativecommons.org/publicdomain/zero/1.0/,"Public Domain","Public Domain",urn:uuid:c8a93bc6-6db4-4fe7-b021-1c201ba9fb19,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=28837972
28900415,BRY,V,BRY,6c244ca0-69a1-46f9-b16d-5303db8fd0f1,PreservedSpecimen,BRY:V:0285032,BRYV0285032,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,,,,,,,,"Ken Heil; Wayne Mietty; Les Lundquist",23975,2004-06-15,2004,6,15,167,,2004-6-15,,"Rocky limestone soils.",,,,,,,,"Engelmann spruce with dogtooth violet, Pseudocymopterus montanus, penny cress, Besseya ritteriana, Mertensia sp., Allium geyeri & Viola labradorica.",,,,,,,U.S.A.,Colorado,"La Plata",,"Southern slope of Endlich Mesa.",,37.47861,-107.61666,,,"37.47861 N 107.61666 W <source: from label>.",,,,,,3560,,,,,"11680 ft.",,English,,"2022-01-01 00:00:00",http://creativecommons.org/licenses/by-nc/3.0/,"Brigham Young University",,urn:uuid:152aa819-8000-40c0-bbd7-5647f9f3939d,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=28900415
28900487,BRY,V,BRY,6c244ca0-69a1-46f9-b16d-5303db8fd0f1,PreservedSpecimen,BRY:V:0285100,BRYV0285100,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,,,,,,,,"Ken Heil; Wayne Mietty",19197,2002-06-11,2002,6,11,162,,2002-6-11,,"Limey sandstone. Dwarf spruce and alpine tundra community.",,,,,,,,,,,,,,,U.S.A.,Colorado,Hinsdale,,"Near top of ridge leading to Graham Peak.",,37.48888,-107.38416,,,"37.48888 N 107.38416 W.",,,,,,3647,,,,,"11966 ft.",,English,,"2022-01-01 00:00:00",http://creativecommons.org/licenses/by-nc/3.0/,"Brigham Young University",,urn:uuid:ab896bf0-1849-4076-83d8-56ec3d3f1b90,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=28900487
28900489,BRY,V,BRY,6c244ca0-69a1-46f9-b16d-5303db8fd0f1,PreservedSpecimen,BRY:V:0285102,BRYV0285102,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,,,,,,,,"C. Lynn Hayward",161,1947-07-15,1947,7,15,196,,1947-7-15,,"Dry ridges; alpine meadow. Gravelly soil.",,,,,,,,,,,,,,,U.S.A.,Colorado,Gunnison,,"2 miles Southeast of Monarch Pass.",,,,,,,,,,,,3688,,,,,"12100 ft.",,English,,"2022-01-01 00:00:00",http://creativecommons.org/licenses/by-nc/3.0/,"Brigham Young University",,urn:uuid:fa9449a6-e59f-4699-8d02-25fcdbac6053,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=28900489
28900491,BRY,V,BRY,6c244ca0-69a1-46f9-b16d-5303db8fd0f1,PreservedSpecimen,BRY:V:0285104,BRYV0285104,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,,,,,,,,"Heil; Mietty",6986,1991-08-15,1991,8,15,227,,1991-8-15,,"Leadville L.S. Fma.",,,,,,,,,,,,,,,U.S.A.,Colorado,Gunnison,,"Gunnison National Forest. Along 4 Wheel Forest Service Road 759. At base of American Flag Mountain and at pass.",,,,,,"T13S R2E S12 NE1/4.",,,,,,3658,,,,,"12000 ft.",,English,,"2022-01-01 00:00:00",http://creativecommons.org/licenses/by-nc/3.0/,"Brigham Young University",,urn:uuid:44d4dcd2-bd72-44a7-93cc-ce523bbd592e,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=28900491
