id,institutionCode,collectionCode,ownerInstitutionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordID,references
13823507,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,028b188b-40f8-4ca3-9d2e-85aff4b3ed86,00401570,43507,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,HELLEBORACEAE,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"B. K. Stewart",1331,1938-07-31,1938,7,31,212,,"31 July 1938","D. ramosum, det. J.Ewan, 1946 / Delphinium ramosum, det. William F. Jennings, 29 October 1998. Original ID as Delphinium robustum.","Forest margin; full sun; common.",,,,,,,,,Flr,,,,,,"United States",Colorado,Saguache,,"Cochetopa Pass area.",,38.1628537,-106.6004613,WGS84,5000,,"Ryan Allen",Mapstedi,,,"I plotted the UTM at the GNIS additions point for Cochetopa Pass and increased the CV to cover the area. RA",3048,,,,,"10000 ft",,,"Access DB","2020-04-15 10:20:56",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:c77ac4e3-a927-4149-9429-2900882d4c0d,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13823507
13823508,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,7654765e-a167-4eaf-8337-dd2708f2aab7,00401588,440777,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,HELLEBORACEAE,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"John Anderson",87-122,1987-07-29,1987,7,29,210,,"29 July 1987","Delphinium ramosum, det. William F. Jennings, 29 October 1998.","On old floodplain terrace.",,,,,,,,,Flr,,,,,,"United States",Colorado,Hinsdale,,"San Juan Mts., along Mill Creek (tributary of Cebolla Cr.), Cathedral to Lake City road 4.5 mi NE of Slumgullion Pass.",,38.0204133,-107.1755147,WGS84,1000,"T44N R3W SEC35 NW¼","Todd Fielder",Mapstedi,,,"I placed point along Mill Creek at 10,230', but Mill Creek does not go into NW1/4 of sec. There is a specific point nearby on Deer Creek at 10170' and in NW1/4TF This is fine with the increased CV. RA",3100,,,,,"3100 m",,,"Access DB","2019-11-04 15:09:20",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:54b55860-e691-4b60-aa84-02fadd051b13,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13823508
13823509,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,44ea5fa8-8f58-485f-8968-2d9afa25863d,00401596,451498,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,HELLEBORACEAE,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"S. Komarek",7,1992-07-24,1992,7,24,206,,"24 July 1992","Delphinium ramosum, det. William F. Jennings, 29 October 1998. Original ID as Delphinium occidentale. Bicolored flwrs 150+ cm tall.","Mixed conifer woods, north slope.",,,,,,,,,Flr,,,,,,"United States",Colorado,Montezuma,,"Bear Creek Trail.",,37.5724004,-108.1804567,WGS84,500,"T38N R12W SEC9 NE¼","Leslie Johnson",Mapstedi,,,"UTM used is at 8398ft in T38N, R12W, S9 NE 1/4. It is 0.3 miles E of Bear Creek Trail. LJ OK. RA",2560,,,,,"8400 ft",,,"Access DB","2019-11-04 15:09:20",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:dfd62899-2627-46f6-9afc-2a33cbe7eb3e,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13823509
13823528,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,4c132fba-befd-47ba-8bbb-1682168b44a8,00401786,33772,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,HELLEBORACEAE,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"B.M. Stigall",sn,1934-07-00,1934,7,0,,,"July 1934","Delphinium robustum, det. Joseph Ewan, 1943. / Delphinium ramosum, det. William F. Jennings, 29 October 1998. Original ID as Delphinium.",,,,,,,,,,Flr,,,,,,"United States",Colorado,Huerfano,,"Cuchara Valley.",,,,,,,,,,,,,,,,,,,,"Access DB","2019-11-04 15:09:20",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:348edf25-09d8-4459-8e2c-b9b01e747073,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13823528
13823529,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,d1fa5760-ec39-444a-aeb0-5da03632b845,00401794,33855,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,HELLEBORACEAE,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"B.M. Stigall",sn,1934-07-08,1934,7,8,189,,"8 July 1934","Delphinium robustum, det. Joseph Ewan, 1943. / Delphinium ramosum, det. William F. Jennings, 29 October 1998. Original ID: Delphinium robustum Rydberg. Seven feet tall.","Infrequent in the valley. This specimen growing near irrigating ditch.",,,,,,,,,Veg,,,,,,"United States",Colorado,Huerfano,,"Cuchara Valley. Growing near irrigating ditch.",,,,,,,,,,,,,,,,,,,,"Access DB","2019-11-04 15:09:20",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:bc250407-a0fa-4283-a50e-f3a4c2d4d681,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13823529
13823530,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,9ac5f9fe-f671-49b1-bb39-20a9d2860649,00401802,43508,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,HELLEBORACEAE,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"Francis Ramaley; Wm. Gambill, Jr.",16948,1939-07-14,1939,7,14,195,,"14 July 1939","Delphinium robustum, det. Joseph Ewan, 1946. / Delphinium ramosum, det. William F. Jennings, 29 October 1998. Original ID: Delphinium robustum Rydberg.","Moist opening in forest.",,,,,,,,,Flr,,,,,,"United States",Colorado,Saguache,,"La Garita Hills, Scenic Drive west of Saguache.",,38.1335391,-106.4722397,WGS84,10000,,"Ryan Allen",Mapstedi,,,"I plotted the UTM between the 8480 and 8520 ft contour lines along a two track west of HWY 114. The locality is vague so I increased the CV to 6 to cover a broad area. RA",2591,,,,,"8500 ft",,,"Access DB","2019-11-04 15:09:20",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:ea58400b-57bd-4dba-b973-c0e97871b39d,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13823530
13824510,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,acec2680-3fae-4b14-bf86-6b1079c57e89,00463711,474970,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,HELLEBORACEAE,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"Loraine Yeatts; Janet Wingate",4050,1997-08-25,1997,8,25,237,,"25 August 1997","7.5' Jones Hill quad. Flowers purplish blue.","Meadow sloping rather steeply to dry gully & bounded by Populus tremuloides forest with scattered Pinus aristata. Dominants include Bromopsis porteri, Pentaphylloides floribunda, Potentilla pulcherrima, Frageria virginiana ssp. glauca, Astragalus alpinus, Aster foliaceus, Carex foenea. Occasional. Holocene & Pleistocene soliflction debris of andesite & granite.",,,,,,,,,Flr,,,,,,"United States",Colorado,Park,,"Mosquito Range, San Isabel National Forest. N. of Buffalo Peaks, along USFS rd. 431. Headwaters of E. fork of Lynch Creek.",,39.0312757,-106.1048173,WGS84,100,04420E20620N;,"Ryan Allen",Mapstedi,,,"I plotted the UTM at the expanded collector provided UTM along some headwaters of Lynch Creek and along FS Road 431. RA",3170,,,,,"10400 ft",,,"Access DB","2019-11-04 15:09:20",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:8adcda02-00dd-49d9-9453-870ca3333889,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13824510
13824512,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,1792adea-ae06-459c-8a78-6fae16958368,00463752,474956,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,HELLEBORACEAE,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"Loraine Yeatts; Dick Yeatts",4018,1997-08-09,1997,8,9,221,,"9 August 1997","Stems erect, single or few, unbranched. 7.5' Jones Hill quad. Flowers dark blue to purplish.","Steep slope just above drainage with Calamagrostis canadensis, Erigeron subtrinervis, Astragalus tenellus, Virgulaster ascendens. Relatively common in damp meadows. Substrate boundary between Leadville Limestone and Minturn - Belden Formation.",,,,,,,,,Flr,,,,,,"United States",Colorado,Park,,"Mosquito Range, San Isabel National Forest. Below junction of Rough & Tumbling Creek and Lynch Creek.",,39.0418059,-106.1156117,WGS84,100,"03500E 21800N;","Ryan Allen",Mapstedi,,,"I plotted the UTM at the expanded collector provided UTM along Rough and Tumble Creek at 10003 ft RA",3048,,,,,"10000 ft",,,"Access DB","2019-11-04 15:09:20",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:558d25b8-d522-4b05-bc76-2d20d6888e72,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13824512
13824527,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,aa29252a-4454-4e03-8cbf-07982d8120c8,00505065,475578,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,HELLEBORACEAE,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"Tim Hogan",3747,2000-07-25,2000,7,25,207,,"25 July 2000",,"Sub-alpine meadow w/ Festuca thurberi in forest of Pinus aristata, Picea engelmannii, & aspen.",,,,,,,,,Flr,,,,,,"United States",Colorado,Saguache,,"Rio Grande National Forest, Sangre de Cristo Range, Wild Cherry drainage.",,,,,,"T45N R11E SEC23",,,,,,3414,,,,,"11200 ft",,,"Access DB","2019-11-04 15:09:20",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:d3c553eb-145d-47a1-921a-ea0bb3cc64ed,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13824527
13824590,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,431aefb9-3f35-4b34-b02f-9cb82e2796ba,00540732,499672,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,HELLEBORACEAE,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"Tim Hogan",sn,1998-08-20,1998,8,20,232,,"20 August 1998",,"Seeps in aspen.",,,,,,,,,"Flr & Frt",,,,,,"United States",Colorado,Huerfano,,"San Isabel National Forest, Sangre de Cristo Range, near Zapata Trail trailhead.",,37.6388668,-105.4718422,WGS84,1000,"T28S R72W SEC6","Ryan Allen",Mapstedi,,,"I plotted the UTM near the trailhead at 11251' in section 6. RA",3124,,,,,"10250 ft",,,"Access DB","2019-11-04 15:09:20",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:48752113-ab62-4649-9b3d-4edd958fee4c,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13824590
13824619,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,dec66cac-dd6b-417e-8611-873f3f194ef1,00578013,191841,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,HELLEBORACEAE,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"W. A. Weber",12183,1964-08-31,1964,8,31,244,,"31 August 1964","Delphinium ramosum Rydberg, det. William F. Jennings, 29 October, 1998. / Delphinium ramosum Rydberg, det. Jason A. Koontz, January 11, 2000. Original ID: Delphinium robustum. Plants 10 ft. tall with dense panicles of deep blue flowers.","In thickets.",,,,,,,,,"Flr & Frt",,,,,,"United States",Colorado,Huerfano,,"Along road between Walsenburg and La Veta Pass.",,37.54557,-105.00039,WGS84,10000,,"Melissa Smithson","COLO IMLS 2015; Biogeomancer Guide to Best Practices in Georeferencing","National Geographic TOPO!",,"Plotted point along Hwy 160, halfway between Walsenburg and La Veta Pass. MS; Georeferenced 20 May 2015",,,,,,,,,"Access DB","2018-04-10 00:00:00",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:3237cd13-70d8-4359-a4d3-4a85aea59ce3,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13824619
13824620,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,1e375fd8-c8ce-44ce-bc4d-99be33b9633d,00578021,191843,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,HELLEBORACEAE,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"W. A. Weber",12183,1964-08-31,1964,8,31,244,,"31 August 1964","Delphinium ramosum Rydberg, det. William F. Jennings, 29 October, 1998. / Delphinium ramosum Rydberg, det. Jason A. Koontz, January 11, 2000. Original ID: Delphinium robustum. Plants 10 ft. tall with dense panicles of deep blue flowers.","In thickets.",,,,,,,,,"Flr & Frt",,,,,,"United States",Colorado,Huerfano,,"Along road between Walsenburg and La Veta Pass.",,37.54557,-105.00039,WGS84,10000,,"Melissa Smithson","COLO IMLS 2015; Biogeomancer Guide to Best Practices in Georeferencing","National Geographic TOPO!",,"Plotted point along Hwy 160, halfway between Walsenburg and La Veta Pass. MS; Georeferenced 20 May 2015",,,,,,,,,"Access DB","2018-04-10 00:00:00",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:fa5a3b7e-2867-4682-a049-5bedacbb5421,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13824620
13824621,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,77fc1755-a522-4790-a7ea-0793a4e74477,00578039,244524,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,HELLEBORACEAE,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"Gerald Arp",843,1969-08-16,1969,8,16,228,,"16 August 1969","Delphinium ramosum Rydberg, det. William F. Jennings, 29 October, 1998. / Delphinium ramosum Rydberg, det. Jason A. Koontz, January 11, 2000. Original ID: Delphinium robustum.",,,,,,,,,,Flr,,,,,,"United States",Colorado,"Las Animas",,"5.5 miles west of Monument Lake, near the Spanish Peaks, in southern Colorado.",,37.2157,-105.14802,WGS84,2500,,"Melissa Smithson","COLO IMLS 2015; Biogeomancer Guide to Best Practices in Georeferencing","National Geographic TOPO!",,"Plotted the point 5.5 miles W of Monument Lake, though this is quite S of the Spanish Peaks. MS; Georeferenced 11 August 2015",2591,,,,,"8500 ft",,,"Access DB","2015-07-23 00:00:00",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:a2a1ba48-73fd-4749-baaf-25733a52fe58,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13824621
13824622,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,082c2350-82fe-49d1-af93-7a2a7278699d,00578047,470483,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,HELLEBORACEAE,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"Ann Gethen",3,1998-08-02,1998,8,2,214,,"2 August 1998","Delphinium ramosum Rydberg, det. Jason A. Koontz, January 11, 2000.",Streamside.,,,,,,,,,Flr,,,,,,"United States",Colorado,Costilla,,"Forbes Park, Fort Garland.",,37.6112496,-105.2108434,WGS84,10000,,"Ryan Allen",Mapstedi,,,"According to http://www.fone.net/~forbespk/home.htm the park is 19 miles east of Fort Garland on HWY 160. I plotted the UTM there and increased the CV to 6 to cover the area. RA",2987,,,,,"9800 ft",,,"Access DB","2019-11-04 15:09:20",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:ffaab9ea-e56f-43b3-8501-2e13c3b30b88,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13824622
13824623,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,390d3f60-7eff-4260-aeb1-bb2dc42b59fd,00578054,472417,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,HELLEBORACEAE,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"Tim Hogan",3563,1998-08-21,1998,8,21,233,,"21 August 1998","Delphinium ramosum Rydberg, det. Jason A. Koontz, January 11, 2000. Leaf material removed for DNA extraction and phylogenetic analysis of Delphinium sect. Diedropetala.","Seeps in aspen.",,,,,,,,,Flr,,,,,,"United States",Colorado,Huerfano,,"San Isabel National Forest, Sangre de Cristo Range, near Zapata Trail trailhead.",,37.6388668,-105.4718422,WGS84,1000,"T28S R72W SEC6","Ryan Allen",Mapstedi,,,"I plotted the UTM near the trailhead at 11251' in section 6. RA",3124,,,,,"10250 ft",,,"Access DB","2019-11-04 15:09:20",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:d6e3ef8e-e998-49ee-9614-730740c642b9,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13824623
13824769,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,a6a4dac6-f8f4-4069-b967-00eb641f2d92,00835306,517758,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,HELLEBORACEAE,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"Nan Lederer; Tim Hogan",15-05,2005-07-22,2005,7,22,203,,"22 July 2005","Glabrous stem, flowers variagated blue and white.","Moist shady valley bottom w/ Douglas-fir, Rubus idaeus, Thalictrum fendleri, Mertensia ciliata.",,,,,,,,,Flr,,,,,,"United States",Colorado,Boulder,,"Arapaho-Roosevelt National Forest, upper Central Gulch west of Fairview Peak.",,40.1523109,-105.3638367,WGS84,1000,"T2N R71W SEC8","Ryan Allen",Mapstedi,"National Geographic TOPO!",,"I plotted the UTM along Central Gulch at 7200 ft. RA",2195,,,,,"7200 ft",,,"Access DB","2020-10-29 15:10:48",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:4fe27d20-0a21-4caf-a09d-698ac8b4b5b4,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13824769
13824805,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,f531bc38-cf91-490b-8c5a-a13a7e1fc65c,00868679,520679,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,HELLEBORACEAE,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"Sarah Nunn",4057,2001-08-02,2001,8,2,214,,"2 August 2001","Additonal TRS: SEC19 NE¼.","Mountain park ringed wth aspen stands. Elevational range: 8600-9000 ft.",,,,,,,,,"Flr & Frt",,,,,,"United States",Colorado,Larimer,,"Roosevelt National Forest: Front Range: Pierson Park, 2 mi SE of Estes Park off Forest Road 119, ca 19 air mi SW of Loveland.",,40.31575,-105.4984,WGS84,1000,"T4N R72W SEC18 W ½","Ryan Allen","COLO IMLS 2015; Biogeomancer Guide to Best Practices in Georeferencing","National Geographic TOPO!",,"I placed the point in the west half of section 18 along the 8,800ft contour line. RA; Georeferenced 17 May 2016",2682,,,,,"8800 ft",,,"Access DB","2019-11-25 11:41:51",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:83be4fd9-ea48-4745-9eac-027d66964037,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13824805
13824850,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,b0e161e5-e041-4d8d-9fb4-c9a2d5537765,00882084,522457,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,HELLEBORACEAE,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"Tim Hogan",4484,2005-07-27,2005,7,27,208,,"27 July 2005","[UTM coords. are approximate].","Understory of Populus tremuloides forest.",,,,,,,,,Flr,,,,,,"United States",Colorado,Saguache,,"Rio Grande National Forest, Sangre de Cristo Range, Garner Canyon, just S of Valley View Hot Springs.",,38.18386,-105.77645,WGS84,1000,"13S 0432000 4226500; T46N R11E","Ryan Allen","COLO IMLS 2015; Biogeomancer Guide to Best Practices in Georeferencing","National Geographic TOPO!",,"I placed the point at the collector provided UTM. This is east of Valley View Hot Springs. RA; Georeferenced 11 July 2017",3048,,,,,"10000 ft",,,"Access DB","2015-07-23 00:00:00",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:8b4c97e1-32e8-43ae-a2af-8c77e4aaf5c4,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13824850
13824977,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,c74b3024-7370-4bf2-8285-af76493640bb,00921361,526693,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,HELLEBORACEAE,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"S.J. Preece Jr.",sn,1944-05-13,1944,5,13,134,,"13 May 1944","Det: Melissa Islam, 2008.","North Slope.",,,,,,,,,"Flr & Frt",,,,,,"United States",Colorado,Garfield,,"Glenwood Springs.",,39.5505377,-107.3247835,WGS84,5000,,"Ryan Allen*",Mapstedi,"National Geographic TOPO!",,,1981,,,,,"6500 ft",,,"Access DB","2020-10-29 15:24:22",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:f0fcbe6e-9c1b-4aa3-8923-49db81af5737,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13824977
13824988,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,32d11fbb-1562-48b6-9e45-392f07ebef6a,00925297,536722,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,HELLEBORACEAE,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"Brian Elliott; Elizabeth Mark",10489,1999-08-05,1999,8,5,217,,"5 August 1999",,Roadside.,,,,,,,,,"Frt & Flr",,,,,,"United States",Colorado,Custer,,"Wet Mountains, Wet Mountain Valley, Sangre de Cristo Range and vicinity. Reed Gulch, ca 9 air mi NW of Westcliffe, at the junction of Colo Hwy 69 and County Road 203.",,38.24522,-105.56878,WGS84,250,"T21S R73W SEC8 NW¼","Vanessa Diaz","COLO IMLS 2015; Biogeomancer Guide to Best Practices in Georeferencing","National Geographic Topo!",,"I placed the point based on the given TRS and locality information, at the junction of HWY 69 and CR 203, at an elevation of 7633 ft. VD; Georeferenced 08 April 2016",2323,,,,,"7620 ft",,,"Access DB","2015-07-23 00:00:00",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:0c328af5-0b7d-432d-b467-a8892d640c5a,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13824988
